time,"P(B2)","P(B5)","P(B8)","P(B11)"
4.741000e-10,6.278533e+00,6.547816e+00,6.983027e+00,1.959561e+01
4.743000e-10,6.278533e+00,6.547820e+00,6.983039e+00,1.959562e+01
4.745000e-10,6.278531e+00,6.547824e+00,6.983050e+00,1.959563e+01
4.747000e-10,6.278530e+00,6.547827e+00,6.983057e+00,1.959563e+01
4.749000e-10,6.278531e+00,6.547828e+00,6.983060e+00,1.959563e+01
4.751000e-10,6.278534e+00,6.547827e+00,6.983061e+00,1.959563e+01
4.753000e-10,6.278537e+00,6.547825e+00,6.983061e+00,1.959562e+01
4.755000e-10,6.278541e+00,6.547823e+00,6.983062e+00,1.959562e+01
4.757000e-10,6.278543e+00,6.547823e+00,6.983063e+00,1.959562e+01
4.759000e-10,6.278543e+00,6.547824e+00,6.983065e+00,1.959562e+01
4.761000e-10,6.278542e+00,6.547826e+00,6.983065e+00,1.959562e+01
4.763000e-10,6.278541e+00,6.547827e+00,6.983064e+00,1.959562e+01
4.765000e-10,6.278539e+00,6.547828e+00,6.983062e+00,1.959562e+01
4.767000e-10,6.278537e+00,6.547828e+00,6.983059e+00,1.959562e+01
4.769000e-10,6.278536e+00,6.547828e+00,6.983057e+00,1.959562e+01
4.771000e-10,6.278536e+00,6.547827e+00,6.983056e+00,1.959562e+01
4.773000e-10,6.278536e+00,6.547826e+00,6.983055e+00,1.959562e+01
4.775000e-10,6.278537e+00,6.547825e+00,6.983056e+00,1.959562e+01
4.777000e-10,6.278537e+00,6.547825e+00,6.983058e+00,1.959562e+01
4.779000e-10,6.278538e+00,6.547825e+00,6.983059e+00,1.959562e+01
4.781000e-10,6.278538e+00,6.547825e+00,6.983060e+00,1.959562e+01
4.783000e-10,6.278538e+00,6.547826e+00,6.983060e+00,1.959562e+01
4.785000e-10,6.278538e+00,6.547826e+00,6.983060e+00,1.959562e+01
4.787000e-10,6.278538e+00,6.547826e+00,6.983060e+00,1.959562e+01
4.789000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.791000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.793000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.795000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.797000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.799000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.801000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.803000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.805000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.807000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.809000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.811000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.813000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.815000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.817000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.819000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.821000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.823000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.825000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.827000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.829000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.831000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.833000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.835000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.837000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.839000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.841000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.843000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.845000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.847000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.849000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.851000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.853000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.855000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.857000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.859000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.861000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.863000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.865000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.867000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.869000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.871000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.873000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.875000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.877000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.879000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.881000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.883000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.885000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.887000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.889000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.891000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.893000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.895000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.897000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.899000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.901000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.903000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.905000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.907000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.909000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.911000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.913000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.915000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.917000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.919000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.921000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.923000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.925000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.927000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.929000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.931000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.933000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.935000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.937000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.939000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.941000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.943000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.945000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.947000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.949000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.951000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.953000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.955000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.957000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.959000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.961000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.963000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.965000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.967000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.969000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.971000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.973000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.975000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.977000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.979000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.981000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.983000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.985000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.987000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.989000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.991000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.993000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.995000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.997000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
4.999000e-10,6.278538e+00,6.547826e+00,6.983059e+00,1.959562e+01
